metric_name,cell_line,ablation_type,boot_idx,beta_x1_restricted,beta_x1_full,beta_x2,r2_restricted,r2_full,delta_r2,partial_r2_x2,cohen_f2_x2,n_boot_rows,n_group_rows
mae,U2-OS,GridDistortion,10,0.014194754837468723,0.014233030044250293,1.5645596937419757e-06,0.02599108440025777,0.07796693934447507,0.0519758549442173,0.053362812302609544,0.056370923302104546,9630,19260
mae,U2-OS,GridDistortion,11,0.015150780781298804,0.014848556368915817,1.5805107689170822e-06,0.02967497967089172,0.08121635646430436,0.05154137679341264,0.0531176417319747,0.05609740351392119,9630,19260
mae,U2-OS,GridDistortion,12,0.013102792658136618,0.01329497802277412,1.5985788811896824e-06,0.02180297251401131,0.0751966490736482,0.05339367655963689,0.05458376488513883,0.05773516770473833,9630,19260
mae,U2-OS,GridDistortion,13,0.01313041912040366,0.013246467647856315,1.6524657306927313e-06,0.022356719033230332,0.08069901048865713,0.0583422914554268,0.059676461334376894,0.0634637535704588,9630,19260
mae,U2-OS,GridDistortion,14,0.014301541485620396,0.01427041352960765,1.484616189859404e-06,0.027003302986119304,0.07469649604690276,0.047693193060783456,0.04901680880022871,0.05154329672051148,9630,19260
mae,U2-OS,GridDistortion,15,0.013701439114986044,0.013847970530921003,1.675105499508205e-06,0.02346909823844079,0.08136113856528038,0.05789204032683959,0.059283367502665225,0.06301936784649462,9630,19260
mae,U2-OS,GridDistortion,16,0.014898896420385437,0.015032373909343491,1.6438910203673373e-06,0.028431525233361454,0.08452218451615312,0.056090659282791666,0.057732070090339344,0.06126927199557176,9630,19260
mae,U2-OS,GridDistortion,17,0.01356843924950082,0.013606107002215321,1.5239173169946162e-06,0.02437961416752077,0.07457835442589578,0.05019874025837501,0.05145314815817561,0.054244182096295356,9630,19260
mae,U2-OS,GridDistortion,18,0.01366489171871895,0.013681776377769402,1.7179835695837725e-06,0.024327046277365816,0.08788161092710534,0.06355456464973952,0.06513920920657898,0.06967797756422645,9630,19260
mae,U2-OS,GridDistortion,19,0.015006314837860444,0.014682093297016582,1.5406678887871823e-06,0.02964278931726061,0.08124145248576276,0.051598663168502146,0.05317491600046702,0.05616128775955966,9630,19260
mae,U2-OS,GridDistortion,20,0.014562740681422543,0.014398161697956926,1.8039189371016613e-06,0.026770862391389483,0.09419413221561179,0.06742326982422231,0.06927789892305604,0.07443456950564961,9630,19260
mae,U2-OS,GridDistortion,21,0.01456477897086773,0.014449864709361248,1.459182344483791e-06,0.027760678846473708,0.0731007925640329,0.045340113717559194,0.04663472535112529,0.048915905153248736,9630,19260
mae,U2-OS,GridDistortion,22,0.013629171033165062,0.01358410518469288,1.6838418833652756e-06,0.02426026234644274,0.08425304311568671,0.05999278076924397,0.06148440865339113,0.06551239981551245,9630,19260
mae,U2-OS,GridDistortion,23,0.014710739136759932,0.014682677124424136,1.502234018740041e-06,0.0277742481465183,0.0752013916759321,0.047427143529413796,0.04878202767103957,0.0512837531355739,9630,19260
mae,U2-OS,GridDistortion,24,0.014137730794112381,0.01422646009255506,1.6314605501962747e-06,0.025451195830779927,0.0813412190888465,0.05589002325806658,0.05734964018114158,0.060838718814218665,9630,19260
mae,U2-OS,GridDistortion,25,0.015263228103307361,0.014641049893692982,1.598985588646218e-06,0.029223546491670693,0.08191776272815177,0.05269421623648107,0.054280484498822834,0.05739596530379019,9630,19260
mae,U2-OS,GridDistortion,26,0.012542238022184357,0.012795713430582363,1.7178923173853636e-06,0.02033515808163977,0.082103543059181,0.061768384977541224,0.06305052741975266,0.06729341257444653,9630,19260
mae,U2-OS,GridDistortion,27,0.013991756081757895,0.013833382020483809,1.5857410672144521e-06,0.025125646856780648,0.07918837278481627,0.054062725928035626,0.055456096217656105,0.05871203656662966,9630,19260
mae,U2-OS,GridDistortion,28,0.014172031547810377,0.014155568186417075,1.7107367128705592e-06,0.025878270449103624,0.08697618868699131,0.06109791823788768,0.06272103001547448,0.06691820901146432,9630,19260
mae,U2-OS,GridDistortion,29,0.01360676934890153,0.013498965321881681,1.6319933498173016e-06,0.02431993144235578,0.08125302049332239,0.05693308905096661,0.05835221081755955,0.061968191810042095,9630,19260
mae,U2-OS,GridDistortion,30,0.013360314148915121,0.013448006469277659,1.692718321504019e-06,0.02243865950192414,0.0823118124628327,0.05987315296090856,0.06124746394983529,0.06524346044116824,9630,19260
mae,U2-OS,GridDistortion,31,0.01373545042362699,0.01321882546871799,1.675464050310276e-06,0.0237212317652421,0.08086624246064311,0.05714501069540101,0.05853349735212086,0.062172681861218757,9630,19260
mae,U2-OS,GridDistortion,32,0.013644939533424666,0.01409488802594804,1.6641345058409618e-06,0.023588708230979916,0.0817530880186248,0.05816437978764488,0.05956954848634038,0.06334285367988761,9630,19260
mae,U2-OS,GridDistortion,33,0.013977288635766536,0.01377519058886493,1.6426534331131442e-06,0.024739407822256254,0.08096782270619718,0.056228414883940925,0.057654759491905266,0.06118220479451768,9630,19260
mae,U2-OS,GridDistortion,34,0.01302544766498302,0.013062059501725525,1.57630056896301e-06,0.021619303795656575,0.07386316432731066,0.052243860531654085,0.053398294482235466,0.05641052004340949,9630,19260
mae,U2-OS,GridDistortion,35,0.012189027225277657,0.012421944036351114,1.5983777648423377e-06,0.01903354879761543,0.07335464319148277,0.05432109439386734,0.055375078655631085,0.058621234105090646,9630,19260
mae,U2-OS,GridDistortion,36,0.013902881255311984,0.014421582160549725,1.704888384029919e-06,0.024121121046182026,0.08352767570145347,0.05940655465527145,0.06087492611681247,0.06482089320126529,9630,19260
mae,U2-OS,GridDistortion,37,0.01591865606122458,0.015619022337844067,1.5434189844826802e-06,0.033218810187761516,0.08471822990614009,0.05149941971837857,0.05326895088678797,0.05626619189967853,9630,19260
mae,U2-OS,GridDistortion,38,0.014534275325613565,0.014538594387072858,1.5194176081136377e-06,0.027835098248019663,0.07721012865660226,0.0493750304085826,0.05078873997569931,0.0535062552612356,9630,19260
mae,U2-OS,GridDistortion,39,0.012561762894276574,0.012686194072042287,1.5798605836032352e-06,0.021000633031252325,0.0759185962146749,0.05491796318342257,0.05609601500914525,0.059429789365375706,9630,19260
mae,U2-OS,GridDistortion,40,0.013281197086053815,0.013208468777910437,1.6574849171899243e-06,0.022411021658233832,0.07958685938557486,0.05717583772734103,0.05848658177829036,0.06211975384138159,9630,19260
mae,U2-OS,GridDistortion,41,0.013926913400376299,0.014262830778250928,1.6538194063169835e-06,0.025234753741096738,0.08353316316893189,0.05829840942783515,0.05980764050788774,0.06361213203242319,9630,19260
mae,U2-OS,GridDistortion,42,0.013254452466982064,0.01313778312583445,1.738166685402768e-06,0.02120454180947995,0.08146179055364189,0.06025724874416194,0.061562656671454455,0.06560124350241406,9630,19260
mae,U2-OS,GridDistortion,43,0.014772040228850787,0.01516024967578684,1.6260911624521575e-06,0.02717298063351814,0.08095523799536519,0.05378225736184705,0.05528450206581514,0.05851973656270708,9630,19260
mae,U2-OS,GridDistortion,44,0.014170228128714619,0.013924449821841397,1.6351179944490334e-06,0.025094668643144358,0.0796290910616353,0.054534422418490935,0.05593817231729661,0.05925265769362012,9630,19260
mae,U2-OS,GridDistortion,45,0.013664001560508223,0.013720542189427897,1.549097110333094e-06,0.024421317241182905,0.07565090286221865,0.051229585621035745,0.05251199777773408,0.055422335327276875,9630,19260
mae,U2-OS,GridDistortion,46,0.01335159845065695,0.013639822595628924,1.6844586195335071e-06,0.023163568511617938,0.08306324309050106,0.05989967457888312,0.06132006613186553,0.06532585167680782,9630,19260
mae,U2-OS,GridDistortion,47,0.012969853604930909,0.012903167778172377,1.5663341052280175e-06,0.021891069016896303,0.07383956659671997,0.05194849757982367,0.05311115759633224,0.0560901715364077,9630,19260
mae,U2-OS,GridDistortion,48,0.013856257915848094,0.013809843868382637,1.6534642778089068e-06,0.024661945535049967,0.08254192646326564,0.05787998092821567,0.059343507272427105,0.06308733074318322,9630,19260
mae,U2-OS,GridDistortion,49,0.015273212746788131,0.01542383766833579,1.6808436194637836e-06,0.029896516572792686,0.08979680766438736,0.05990029109159467,0.06174629007616521,0.06580980114768491,9630,19260
mae,U2-OS,GridDistortion,50,0.01407906819827252,0.014379219123835291,1.5453088202666532e-06,0.02544593772985071,0.07573030753542143,0.05028436980557072,0.05159731178836515,0.054404434350202174,9630,19260
mae,U2-OS,GridDistortion,51,0.013884225231057633,0.013718923231669268,1.5770651663221238e-06,0.025200900854774,0.07812098297016246,0.052920082115388456,0.054288193497298666,0.05740458469907407,9630,19260
mae,U2-OS,GridDistortion,52,0.01435356546666614,0.014532475448991528,1.6393679577954618e-06,0.025844793770005925,0.08169283893046786,0.055848045160461934,0.057329719949447605,0.06081630148175796,9630,19260
mae,U2-OS,GridDistortion,53,0.013703134113393224,0.013607139444105005,1.6361408768896516e-06,0.024180527084899706,0.07937929252149067,0.05519876543659097,0.056566575036357626,0.059958205358833415,9630,19260
mae,U2-OS,GridDistortion,54,0.013705926839251738,0.013900126753244993,1.6741556359393279e-06,0.024679329326386612,0.08493229035196315,0.060252961025576535,0.06177759052718766,0.06584535809787417,9630,19260
mae,U2-OS,GridDistortion,55,0.014879744472875718,0.014964807249625477,1.6686897996125553e-06,0.02781083598158629,0.08471899194273136,0.05690815596114507,0.058536093660952596,0.062175611052976594,9630,19260
mae,U2-OS,GridDistortion,56,0.013740271131312227,0.013950417252537544,1.5984222620146233e-06,0.024236630193619657,0.07776390875756378,0.053527278563944125,0.05485682309899119,0.05804075450119523,9630,19260
mae,U2-OS,GridDistortion,57,0.013553582135780047,0.01341300566584463,1.5429195905430047e-06,0.02416804045510823,0.07588736571090127,0.051719325255793036,0.05300023713090303,0.055966473497659375,9630,19260
mae,U2-OS,GridDistortion,58,0.0135329803541552,0.013629099180439835,1.5584292172538452e-06,0.023323632226404545,0.07436512000247653,0.05104148777607198,0.05226038988987186,0.055142139604990405,9630,19260
mae,U2-OS,GridDistortion,59,0.014409823269221097,0.014391519697306008,1.5472137818691694e-06,0.026098389984569925,0.07595242062008933,0.04985403063551941,0.05119000741227807,0.05395180047868785,9630,19260
mae,U2-OS,GridDistortion,60,0.013998598260588673,0.014152613358529152,1.6778422655009475e-06,0.02493703643504208,0.08344982568066295,0.058512789245620866,0.06000924189725189,0.0638402467045239,9630,19260
mae,U2-OS,GridDistortion,61,0.012583146189204754,0.012033170907430238,1.575829033525686e-06,0.02075582556126021,0.07425687000715198,0.053501044445891766,0.054635039801545146,0.05779253738162237,9630,19260
mae,U2-OS,GridDistortion,62,0.013795390669332627,0.014046904731433251,1.619859059908249e-06,0.024691488994197708,0.07977476545481377,0.05508327646061606,0.05647779737286467,0.05985847202705816,9630,19260
mae,U2-OS,GridDistortion,63,0.014120863023489146,0.01410634076529431,1.6401071574979927e-06,0.025115672599805516,0.0802129018218749,0.05509722922206939,0.056516683747498304,0.05990215489128258,9630,19260
mae,U2-OS,GridDistortion,64,0.013929067868688628,0.014124102350532559,1.579668654867788e-06,0.02486544330454654,0.07691605477799757,0.052050611473451025,0.05337787602342871,0.056387733469823065,9630,19260
mae,U2-OS,GridDistortion,65,0.013427819162200792,0.013232283689636732,1.621166222119821e-06,0.023348778138899795,0.0794864285457848,0.05613765040688501,0.05747973191484824,0.060985141498999834,9630,19260
mae,U2-OS,GridDistortion,66,0.01334910108569571,0.013389393736717112,1.576315818145879e-06,0.02293608356483301,0.07559968691318719,0.05266360334835418,0.053899854925047445,0.05697055983516138,9630,19260
mae,U2-OS,GridDistortion,67,0.013877728773428848,0.01406726089384493,1.6566047693253794e-06,0.024621002179135987,0.08119676534408238,0.05657576316494639,0.05800387674057441,0.061575494111242905,9630,19260
mae,U2-OS,GridDistortion,68,0.013538820143025543,0.013700798430195664,1.5428194060297325e-06,0.024130438411440247,0.07340326994952107,0.04927283153808082,0.05049120648652318,0.05317613362977931,9630,19260
mae,U2-OS,GridDistortion,69,0.01244519287631464,0.012370796485332793,1.5943495180750526e-06,0.02025651641302406,0.07502126796743724,0.05476475155441318,0.05589703067369418,0.05920649811490504,9630,19260
mae,U2-OS,GridDistortion,70,0.014149176680150928,0.013807349418580231,1.5606615318247387e-06,0.026538815485195655,0.0790115650505584,0.05247274956536274,0.053903278733724115,0.05697438488274098,9630,19260
mae,U2-OS,GridDistortion,71,0.015276233880802173,0.014875645477306444,1.657210515956579e-06,0.03005559859912843,0.08779754377157278,0.05774194517244435,0.05953119074562294,0.06329948442715554,9630,19260
mae,U2-OS,GridDistortion,72,0.015152558541695874,0.015135246407328747,1.618264428895203e-06,0.02869000686594181,0.0816051704469527,0.05291516358101089,0.054478141844575514,0.057617009458516846,9630,19260
mae,U2-OS,GridDistortion,73,0.014478057896168756,0.014414778832701305,1.6096427473535253e-06,0.027436658336436937,0.08292584706861761,0.05548918873218067,0.05705457563027904,0.060506763335126404,9630,19260
mae,U2-OS,GridDistortion,74,0.011437001214749871,0.011406236266513662,1.593688940086221e-06,0.017118787632992682,0.07181141431711502,0.054692626684122336,0.055645205133598725,0.05892404574646217,9630,19260
mae,U2-OS,GridDistortion,75,0.014486148168278232,0.01424615422502182,1.5303818315268797e-06,0.027016857353784784,0.07661370415109192,0.04959684679730714,0.050974004197461176,0.05371191560917704,9630,19260
mae,U2-OS,GridDistortion,76,0.012839913592780805,0.012741525228099685,1.6095643444119893e-06,0.021413986285302666,0.07633579071828323,0.05492180443298056,0.05612363518715973,0.05946079092497288,9630,19260
mae,U2-OS,GridDistortion,77,0.013821395493782815,0.01380062562355161,1.871082666287716e-06,0.02356557037497009,0.09511593521779504,0.07155036484282495,0.07327718346668881,0.07907130606841474,9630,19260
mae,U2-OS,GridDistortion,78,0.013549950889971586,0.013471970846471958,1.6168829190573116e-06,0.02338364431935802,0.0785375869642927,0.05515394264493467,0.05647452279917608,0.059854793711262774,9630,19260
mae,U2-OS,GridDistortion,79,0.015120076706351585,0.015207946168214782,1.56165403785033e-06,0.029994367838277247,0.08298261879377633,0.05298825095549908,0.054626745658590874,0.057783256938706604,9630,19260
mae,U2-OS,GridDistortion,80,0.0124943336058797,0.012733004903033212,1.6062650697573995e-06,0.01955535951270959,0.07164066667442859,0.052085307161719,0.05312416939301346,0.056104684136840485,9630,19260
mae,U2-OS,GridDistortion,81,0.012676991294270088,0.013011345039662633,1.5783446723791085e-06,0.020872284874805414,0.07428330294168894,0.05341101806688353,0.05454959270564026,0.057696937126239564,9630,19260
mae,U2-OS,GridDistortion,82,0.014057283329916705,0.013895350558566489,1.6340039651464948e-06,0.025438093909458392,0.08274545778240139,0.057307363872942996,0.058803205332364855,0.0624770565151893,9630,19260
mae,U2-OS,GridDistortion,83,0.01307083972429583,0.013321467852108687,1.5135976313382577e-06,0.02261850769139273,0.07213598370987884,0.049517476018486106,0.05066340667196818,0.05336716927171272,9630,19260
mae,U2-OS,GridDistortion,84,0.014306087476468164,0.014309387704550593,1.5523580633920837e-06,0.026706667876428836,0.07878222129567769,0.052075553419248855,0.05350447979092622,0.05652903648092014,9630,19260
mae,U2-OS,GridDistortion,85,0.012932277375942516,0.012996770608391823,1.5718765229578514e-06,0.02160041566563531,0.07438096182812626,0.05278054616249095,0.053945797818791164,0.05702188912053296,9630,19260
mae,U2-OS,GridDistortion,86,0.01383459355100499,0.013695704033939075,1.579295400328535e-06,0.02416152111200154,0.07654866298338558,0.052387141871384046,0.05368423464002055,0.056729726593531926,9630,19260
mae,U2-OS,GridDistortion,87,0.014868166259286782,0.014701857196721999,1.5871911270977628e-06,0.02849641611867637,0.0815246872793095,0.053028271160633134,0.05458371131146638,0.05773510776631957,9630,19260
mae,U2-OS,GridDistortion,88,0.014199086943364499,0.014323319595816968,1.6215780369579583e-06,0.026396149370657596,0.08321059657723073,0.05681444720657314,0.05835478893170769,0.06197109935439957,9630,19260
mae,U2-OS,GridDistortion,89,0.013362530472282084,0.013358563350803798,1.6251010884783966e-06,0.023436783747740053,0.08084302426571033,0.057406240517970275,0.05878394717576731,0.062455317245577104,9630,19260
mae,U2-OS,GridDistortion,90,0.014545059395982973,0.014691483619961764,1.6600449019728766e-06,0.026918853730906744,0.08480677802841718,0.05788792429751044,0.05948930828580895,0.06325213398412591,9630,19260
mae,U2-OS,GridDistortion,91,0.013494909587202978,0.01366823254329129,1.6668521775220488e-06,0.02389644846202932,0.08442370704554525,0.06052725858351593,0.062009054764884136,0.06610837245272236,9630,19260
mae,U2-OS,GridDistortion,92,0.014484113582887346,0.014316163299389688,1.6381600919180884e-06,0.02690442343457855,0.08391382391809332,0.05700940048351477,0.058585612612413324,0.06223148211595499,9630,19260
mae,U2-OS,GridDistortion,93,0.01413967132088015,0.014268767559225865,1.642372205278409e-06,0.025969453357674865,0.08234196644619773,0.05637251308852287,0.05787550840458752,0.06143085008498185,9630,19260
mae,U2-OS,GridDistortion,94,0.014072544560981861,0.013897854120423209,1.4968119799738054e-06,0.02484795560701558,0.07007471925548825,0.04522676364847267,0.046379191746068235,0.04863483613679527,9630,19260
mae,U2-OS,GridDistortion,95,0.014983909114530708,0.015122699395517549,1.6036093039697163e-06,0.029503239114543,0.08500128634426096,0.05549804722971796,0.05718519573324792,0.06065368879917208,9630,19260
mae,U2-OS,GridDistortion,96,0.014874041871680378,0.014916951226795882,1.570039247623083e-06,0.028611193076677033,0.08183838075655747,0.05322718767988044,0.054794936178507926,0.05797147970935574,9630,19260
mae,U2-OS,GridDistortion,97,0.014437986721547842,0.014211876986039844,1.4155448352174054e-06,0.027781204801936465,0.07161718450244603,0.043835979700509564,0.045088595197935004,0.04721756905529997,9630,19260
mae,U2-OS,GridDistortion,98,0.012649754497650946,0.012776679329763271,1.610916776315478e-06,0.020427730324520388,0.07495705904646743,0.054529328721947046,0.05566646832500878,0.058947889127977465,9630,19260
mae,U2-OS,GridDistortion,99,0.01385622467471635,0.014249501618425251,1.7112729132717995e-06,0.024126228441903153,0.08514037182330825,0.061014143381405095,0.0625225773657067,0.06669235531029587,9630,19260
mae,U2-OS,GridDistortion,100,0.014135637731687509,0.014182263817228737,1.5213442915681268e-06,0.02648021493470154,0.07649042942823392,0.05001021449353238,0.05137051682023901,0.05415235108237146,9630,19260
mae,U2-OS,GridDistortion,101,0.01213870926681559,0.012163634572835409,1.7084566950317667e-06,0.018615334690272434,0.07982758444285276,0.06121224975258033,0.06237335054879992,0.0665225871996146,9630,19260
mae,U2-OS,GridDistortion,102,0.013434692448009156,0.013483903497929016,1.6836963377300581e-06,0.023488185091809943,0.08247639731417855,0.05898821222236861,0.060407064535020066,0.06429067552016682,9630,19260
mae,U2-OS,GridDistortion,103,0.016153963910264062,0.0160373212165342,1.532582649359715e-06,0.03370468945155003,0.08389647682399315,0.05019178737244312,0.05194249296724338,0.054788335709522205,9630,19260
mae,U2-OS,GridDistortion,104,0.013191452614739424,0.013340669293518284,1.5288211411444225e-06,0.02318503891708834,0.07320066691934224,0.0500156280022539,0.051202766127584516,0.05396597323392886,9630,19260
mae,U2-OS,GridDistortion,105,0.01370600986811096,0.013812007864331389,1.5281748222627216e-06,0.023521569592134584,0.07248047681101266,0.04895890721887808,0.05013823725571534,0.05278477271351454,9630,19260
mae,U2-OS,GridDistortion,106,0.013576653200867343,0.013611593014597759,1.6618309797825942e-06,0.023256550177004454,0.08054682584871087,0.057290275671706414,0.058654374065255824,0.06230907378680682,9630,19260
mae,U2-OS,GridDistortion,107,0.014263617817191765,0.014371828717169341,1.6246744669203839e-06,0.026042258273959562,0.08178963034707476,0.0557473720731152,0.05723797828673771,0.060713071770456234,9630,19260
mae,U2-OS,GridDistortion,108,0.01492648815685702,0.014934783574129685,1.5687310996134043e-06,0.02881036200430942,0.08040700022664593,0.05159663822233651,0.05312725363176234,0.05610812417564421,9630,19260
mae,U2-OS,GridDistortion,109,0.012623901434194895,0.012684429089381971,1.6676984065887657e-06,0.019708821131300902,0.07714809565131664,0.05743927452001574,0.058594095058881676,0.06224105324955077,9630,19260
mae,U2-OS,GridDistortion,110,0.012943544238927475,0.013143942579067022,1.7002533560706521e-06,0.02143394477596461,0.08250414856347288,0.06107020378750827,0.06240785020233172,0.06656183097927952,9630,19260
mae,U2-OS,GridDistortion,111,0.011782846235402484,0.012079311304879003,1.5665612052829591e-06,0.01900900011320661,0.07332769076430845,0.05431869065110184,0.05537124260810775,0.05861693514496323,9630,19260
mae,U2-OS,GridDistortion,112,0.013958482319238005,0.013934447304271546,1.5807410109457018e-06,0.025878649848980806,0.08004538857308408,0.05416673872410327,0.055605740204447564,0.05887979477605613,9630,19260
mae,U2-OS,GridDistortion,113,0.014010398707447342,0.014192865866514082,1.5650607866363736e-06,0.025798623214786764,0.07779160827179388,0.05199298505700711,0.05336985380638633,0.056378781112122564,9630,19260
mae,U2-OS,GridDistortion,114,0.014832010722882698,0.01477807881793304,1.8034286677393713e-06,0.02770810878903085,0.09468828111882022,0.06698017232978937,0.06888895498898687,0.07398575643377965,9630,19260
mae,U2-OS,GridDistortion,115,0.014855296922409415,0.014790311916427568,1.690109960929898e-06,0.02765158499287168,0.08663590456165515,0.05898431956878347,0.060661712055499216,0.06457919668987591,9630,19260
mae,U2-OS,GridDistortion,116,0.013713012063638544,0.013448869612910481,1.606506515756907e-06,0.024603751814043395,0.07967135544105475,0.05506760362701135,0.05645664900744304,0.05983471660104825,9630,19260
mae,U2-OS,GridDistortion,117,0.014314473248214775,0.014332430800544454,1.6277481590051311e-06,0.025701677305715376,0.08021892666338493,0.05451724935766955,0.05595539691263122,0.05927198432111867,9630,19260
mae,U2-OS,GridDistortion,118,0.012326988836819711,0.012372621834222275,1.634812209839365e-06,0.01911014221672136,0.07470900327931185,0.05559886106259049,0.05668206335443087,0.06008797368572448,9630,19260
mae,U2-OS,GridDistortion,119,0.012154086367331549,0.012419493097955727,1.5191149580112952e-06,0.019211631628906267,0.06908590329466358,0.04987427166575731,0.050851206309256256,0.05357558967285043,9630,19260
mae,U2-OS,GridDistortion,120,0.014042881995050714,0.014308464433766988,1.570868642535788e-06,0.02484280894818669,0.07534431040510492,0.05050150145691823,0.05178806239683969,0.05461654757031091,9630,19260
mae,U2-OS,GridDistortion,121,0.015435719537744504,0.015376088873877819,1.6129688060028096e-06,0.030803103257378894,0.08458570766557238,0.05378260440819349,0.05549192799621184,0.058752200898066306,9630,19260
mae,U2-OS,GridDistortion,122,0.014093243649964617,0.014126942081879555,1.6813615065516597e-06,0.02508414300737427,0.08340012428084076,0.05831598127346649,0.05981642503318888,0.06362206980195376,9630,19260
mae,U2-OS,GridDistortion,123,0.01448520858337366,0.01436273239120147,1.5201838456211e-06,0.028045610102662488,0.07913437534339884,0.051088765240736356,0.05256292452790156,0.055479066513952895,9630,19260
mae,U2-OS,GridDistortion,124,0.01355807738734919,0.013354101139416057,1.6693982514102695e-06,0.024528719619146044,0.08555068980923541,0.06102197019008937,0.06255639855051859,0.06673083954468673,9630,19260
mae,U2-OS,GridDistortion,125,0.014474171628810635,0.014646059770836507,1.522425179437653e-06,0.02780573376872897,0.07839549909999022,0.05058976533126125,0.05203668349883754,0.05489314047604681,9630,19260
mae,U2-OS,GridDistortion,126,0.014487612764103038,0.014336601102689816,1.5924313336492284e-06,0.028812211855981706,0.0866560901261959,0.0578438782702142,0.059559931638716694,0.06333198004047176,9630,19260
mae,U2-OS,GridDistortion,127,0.01445127679196751,0.014214002617054317,1.6798337329072843e-06,0.02736376600344137,0.08656698829697951,0.05920322229353814,0.06086882250959572,0.06481397271066283,9630,19260
mae,U2-OS,GridDistortion,128,0.014561976541458552,0.014924961096497406,1.5955841739042571e-06,0.027116273501517907,0.080527181867447,0.0534109083659291,0.05489958040326254,0.05808862134109252,9630,19260
mae,U2-OS,GridDistortion,129,0.014417212443854747,0.013965857553346648,1.7562401085051777e-06,0.025747745317729498,0.08841962639339274,0.06267188107566324,0.06432818684736039,0.06875080123511886,9630,19260
mae,U2-OS,GridDistortion,130,0.014625810755940613,0.014895301514105773,1.7463486801344715e-06,0.026547953086200615,0.08853575481930664,0.06198780173310603,0.0636783310792043,0.06800903278528193,9630,19260
mae,U2-OS,GridDistortion,131,0.013717187428502258,0.013788239979824321,1.6038755102685451e-06,0.025652461791461634,0.08279019477403682,0.057137732982575185,0.05864204582240764,0.062295161539947526,9630,19260
mae,U2-OS,GridDistortion,132,0.013458468590022312,0.013547321415326753,1.6148189661926163e-06,0.023520665097736648,0.07859744343106667,0.05507677833333002,0.05640342438874316,0.05977493544018568,9630,19260
mae,U2-OS,GridDistortion,133,0.013815270641131928,0.013829324098662754,1.6369935573311047e-06,0.024891740271640983,0.0813162078648747,0.05642446759323372,0.0578648237570587,0.061418812518828546,9630,19260
mae,U2-OS,GridDistortion,134,0.014160750668749014,0.013976782458000875,1.658370660379061e-06,0.02514194122133062,0.08198502664735274,0.05684308542602212,0.05830908911727806,0.061919562399323044,9630,19260
mae,U2-OS,GridDistortion,135,0.013477344704760632,0.013485993677040651,1.5690943125264677e-06,0.02316787514898444,0.07455726904540483,0.05138939389642039,0.052608214440386256,0.05552952352158212,9630,19260
mae,U2-OS,GridDistortion,136,0.013806719733524115,0.013868375830536248,1.6638817755285436e-06,0.024018868300548002,0.08094739649938743,0.05692852819883942,0.05832953768246644,0.06194262219812261,9630,19260
mae,U2-OS,GridDistortion,137,0.013826004990962587,0.013998032089723283,1.7802678874340618e-06,0.02384413393487117,0.08919746926907701,0.06535333533420584,0.06694969277564684,0.07175357240362465,9630,19260
mae,U2-OS,GridDistortion,138,0.012660409913473076,0.012603199616953723,1.6432877525901353e-06,0.020903762905002288,0.07925206474704294,0.05834830184204065,0.05959404155730542,0.06337054866814404,9630,19260
